sample_id,engine_temp,battery_voltage,rpm,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,oil_pressure,coolant_temp,fuel_level,label,label_name
1468,85.58,13.11,1851,32.9,32.9,29.3,32.1,42.48,93.33,98.1,0,Normal
1469,82.43,14.42,2076,32.3,34.2,31.7,32.0,46.79,78.02,77.1,0,Normal
1470,119.58,10.98,5147,17.7,30.5,34.9,31.5,18.85,121.32,0.6,2,Critical
1471,114.05,10.52,6246,17.6,21.4,30.5,30.2,13.96,111.09,2.8,2,Critical
1472,105.08,12.36,3884,37.1,29.5,32.9,34.3,33.49,99.61,10.9,1,Warning
1473,93.88,12.03,3784,26.3,34.1,30.7,31.1,33.25,107.67,16.6,1,Warning
1474,81.1,13.75,3340,33.6,35.7,30.3,33.3,64.01,85.18,49.0,0,Normal
1475,75.59,13.8,2987,30.2,30.0,35.0,34.8,53.86,91.38,27.4,0,Normal
1476,84.13,13.01,1531,32.6,32.8,29.1,35.7,55.15,86.78,36.9,0,Normal
1477,95.87,12.07,3738,37.6,28.4,30.4,29.1,30.91,102.15,19.1,1,Warning
1478,81.61,13.67,1474,33.9,29.7,29.5,34.2,60.43,80.3,48.4,0,Normal
1479,86.98,13.29,1235,32.2,34.3,29.8,33.8,58.36,82.41,97.6,0,Normal
1480,82.63,13.29,3137,35.8,35.1,30.3,30.5,57.96,80.78,78.8,0,Normal
1481,82.69,13.21,942,35.6,32.1,33.8,33.0,52.56,87.33,91.9,0,Normal
1482,122.01,11.25,4897,19.7,17.0,34.6,34.6,11.78,130.39,5.0,2,Critical
1483,88.13,14.34,2813,32.0,30.9,32.5,31.3,68.0,85.16,57.8,0,Normal
1484,75.66,13.7,867,32.8,34.3,32.0,31.1,36.66,75.5,54.4,0,Normal
1485,88.61,14.21,1045,33.1,31.0,34.2,30.7,58.5,80.1,60.9,0,Normal
1486,89.68,12.98,3035,29.5,30.1,31.7,35.0,40.06,92.51,38.4,0,Normal
1487,88.2,13.51,1606,34.1,33.8,31.2,35.9,57.7,87.12,25.6,0,Normal
1488,80.28,14.07,1551,35.4,30.9,30.0,33.9,40.7,93.99,72.4,0,Normal
1489,79.63,13.06,3477,35.5,29.5,33.6,32.2,59.11,86.94,91.1,0,Normal
1490,84.73,12.79,3343,31.1,33.0,33.9,33.5,67.92,77.97,60.7,0,Normal
1491,99.58,11.92,4336,39.8,34.7,30.9,35.3,30.43,105.64,9.1,1,Warning
1492,125.85,10.51,5040,14.7,19.7,31.2,30.0,18.59,134.69,2.9,2,Critical
1493,76.83,13.77,3181,30.8,31.3,31.1,32.9,49.45,77.16,91.3,0,Normal
1494,85.12,12.7,1382,33.7,31.8,32.0,34.6,69.46,86.3,26.3,0,Normal
1495,86.13,13.38,1569,30.7,34.8,31.8,34.2,50.41,76.84,55.2,0,Normal
1496,96.05,12.43,3748,23.8,29.5,29.5,28.6,33.28,105.36,8.8,1,Warning
1497,114.93,11.53,5141,21.9,34.9,32.5,33.3,20.76,119.87,1.8,2,Critical
1498,82.43,14.17,2630,31.2,34.8,34.6,31.7,45.09,88.65,31.2,0,Normal
1499,84.81,14.0,2705,29.8,36.0,35.6,35.3,56.78,85.46,62.9,0,Normal
1500,107.43,11.74,6017,21.3,21.1,34.3,35.5,20.54,118.86,0.2,2,Critical
1501,76.4,13.49,3174,33.4,32.6,32.0,32.3,42.32,91.46,35.9,0,Normal
1502,93.94,11.99,4041,25.9,32.5,35.2,30.2,32.62,102.7,12.4,1,Warning
1503,126.69,10.76,4951,21.7,17.8,34.4,32.8,14.27,131.09,6.6,2,Critical
1504,80.24,14.3,3010,31.6,33.0,33.0,34.8,43.27,80.93,44.1,0,Normal
1505,77.89,13.07,1504,36.0,30.5,29.9,35.5,40.67,92.59,72.0,0,Normal
1506,75.57,13.1,1826,33.1,30.0,31.3,35.2,51.68,89.88,58.8,0,Normal
1507,82.17,13.6,1197,31.8,33.4,33.0,34.1,64.27,83.18,53.8,0,Normal
1508,126.09,10.21,6273,16.3,31.7,31.2,33.0,11.65,130.55,5.5,2,Critical
1509,81.46,14.35,2817,32.1,34.2,35.8,32.2,57.49,93.37,39.9,0,Normal
1510,98.59,11.83,3894,41.8,34.7,31.2,28.5,28.73,100.52,6.8,1,Warning
1511,101.06,11.86,4569,37.4,35.1,35.7,28.3,34.35,99.35,15.0,1,Warning
1512,82.26,14.3,885,29.3,34.0,34.3,34.9,36.99,90.54,50.1,0,Normal
1513,76.03,14.14,2479,34.5,32.0,33.5,35.0,57.09,81.95,73.0,0,Normal
1514,100.49,11.88,4414,25.2,33.8,32.7,34.8,29.07,101.3,7.8,1,Warning
1515,95.01,12.12,4642,40.3,31.0,30.6,34.7,30.52,100.21,18.7,1,Warning
1516,87.23,13.78,2884,35.3,33.8,29.5,30.3,68.39,94.37,97.4,0,Normal
1517,87.52,14.27,3271,32.5,32.6,34.6,31.2,64.31,84.88,29.3,0,Normal
1518,95.41,12.01,3821,38.5,32.5,32.3,35.6,26.19,103.62,5.0,1,Warning
1519,90.03,14.15,2185,29.2,32.9,29.4,31.2,57.01,93.26,48.6,0,Normal
1520,78.26,13.78,832,33.1,30.5,33.8,34.8,38.83,83.01,78.7,0,Normal
1521,97.25,12.11,4459,27.2,34.3,33.8,35.2,33.71,105.33,7.9,1,Warning
1522,105.44,12.21,4160,25.1,35.4,32.8,29.8,22.23,103.43,18.0,1,Warning
1523,100.56,12.1,4115,23.3,28.5,32.7,34.0,22.15,98.67,10.7,1,Warning
1524,91.62,13.39,1592,31.6,29.9,31.1,29.6,49.98,78.35,47.7,0,Normal
1525,88.82,13.31,3092,34.6,29.0,32.4,30.9,38.02,91.92,20.6,0,Normal
1526,79.66,14.48,2643,29.4,32.1,30.2,29.9,55.55,85.11,79.4,0,Normal
1527,91.65,13.35,833,31.3,30.7,29.1,29.7,50.86,81.79,34.4,0,Normal
1528,77.92,13.72,2784,35.6,29.8,35.5,33.2,61.83,76.08,60.5,0,Normal
1529,87.95,14.35,3258,33.5,35.5,31.9,29.0,37.19,77.19,27.6,0,Normal
1530,90.93,12.98,955,34.8,30.1,30.3,33.2,65.61,78.93,44.8,0,Normal
1531,86.94,14.48,2696,31.4,33.2,29.6,30.6,49.61,79.04,96.3,0,Normal
1532,85.47,12.84,2238,33.0,32.3,32.7,34.3,62.97,84.84,68.0,0,Normal
1533,80.16,14.49,3234,32.4,34.1,32.7,34.3,63.94,75.46,26.3,0,Normal
1534,116.9,11.68,5429,15.9,30.0,31.9,32.8,18.83,109.35,6.7,2,Critical
1535,83.29,12.81,3426,34.1,30.9,31.6,32.0,61.16,93.51,45.7,0,Normal
1536,119.34,11.6,5617,18.1,31.2,35.6,31.1,17.43,110.1,1.0,2,Critical
1537,81.68,13.79,1817,30.2,29.2,31.8,33.5,55.09,78.12,56.1,0,Normal
1538,77.76,14.42,1896,31.5,29.2,34.9,33.4,49.57,79.91,79.6,0,Normal
1539,77.47,14.49,687,33.2,33.6,33.8,30.8,60.26,79.33,86.3,0,Normal
1540,79.4,14.19,1065,34.5,32.9,31.6,30.0,69.92,87.36,55.2,0,Normal
1541,112.63,10.97,4906,17.8,18.3,30.2,29.1,7.07,128.52,3.6,2,Critical
1542,83.26,13.38,3232,33.0,32.5,33.8,30.7,37.23,92.1,68.6,0,Normal
1543,102.94,12.07,4334,27.3,31.1,28.5,31.3,32.04,98.36,13.1,1,Warning
1544,86.17,13.94,2460,34.5,33.4,32.8,33.2,38.54,80.46,62.2,0,Normal
1545,95.11,12.25,4459,25.8,33.1,33.8,33.2,31.38,97.74,18.8,1,Warning
1546,100.62,12.19,3728,38.1,30.8,28.1,33.5,25.22,100.22,10.0,1,Warning
1547,89.9,13.04,802,33.2,29.7,30.9,32.6,45.02,79.3,76.3,0,Normal
1548,124.03,11.08,5261,22.6,34.6,29.7,30.6,8.66,132.91,2.8,2,Critical
1549,78.83,13.06,1882,30.9,33.8,32.4,30.5,52.72,92.78,83.4,0,Normal
1550,88.95,12.98,1646,30.2,32.3,31.7,30.7,61.31,81.28,41.8,0,Normal
1551,91.03,13.89,2435,30.6,29.4,32.1,29.1,37.49,86.91,78.0,0,Normal
1552,85.91,12.58,1170,35.5,34.2,30.6,29.8,68.21,77.24,40.6,0,Normal
1553,99.28,11.92,4759,27.8,30.8,33.4,34.6,28.48,99.97,9.5,1,Warning
1554,89.17,12.91,1845,31.5,35.4,35.4,33.6,38.88,84.64,39.6,0,Normal
1555,91.93,13.24,2656,31.9,30.0,31.4,30.6,46.48,79.3,29.0,0,Normal
1556,98.67,12.09,4637,26.8,31.7,35.7,35.7,31.16,105.12,18.5,1,Warning
1557,84.28,12.71,2149,35.0,34.2,31.0,29.9,66.52,92.08,24.3,0,Normal
1558,117.6,10.15,4913,16.3,16.7,30.0,35.6,17.01,121.96,7.6,2,Critical
1559,79.95,13.53,1342,35.6,30.2,29.3,32.0,69.73,92.83,79.9,0,Normal
1560,91.51,13.26,1752,33.1,29.9,31.2,30.4,38.61,92.32,67.1,0,Normal
1561,93.12,11.96,3555,25.1,34.3,34.5,31.0,28.58,102.1,6.7,1,Warning
1562,100.17,12.01,4723,26.0,30.8,28.0,34.3,32.76,96.7,14.4,1,Warning
1563,131.22,10.9,5435,19.8,20.7,29.8,30.5,19.99,112.76,6.5,2,Critical
1564,76.09,14.01,3272,33.3,33.2,29.3,35.0,36.62,81.27,94.1,0,Normal
1565,75.83,13.72,2596,34.1,30.6,35.1,33.8,36.98,83.82,81.4,0,Normal
1566,111.71,11.76,5786,16.4,21.2,34.4,35.1,14.29,122.45,6.1,2,Critical
1567,84.89,12.54,3061,30.1,33.2,32.1,32.1,37.51,91.06,91.4,0,Normal
1568,100.06,12.39,4748,24.8,34.0,28.2,29.8,22.69,106.78,5.1,1,Warning
1569,78.48,13.57,2324,29.3,29.7,35.8,33.7,36.17,90.88,60.7,0,Normal
1570,120.85,10.14,6021,21.2,35.3,35.7,32.1,6.52,115.01,5.3,2,Critical
1571,100.53,12.43,3505,27.2,34.8,34.1,31.9,25.19,99.46,14.2,1,Warning
1572,85.8,13.31,1048,31.8,31.3,35.1,32.4,42.92,80.78,30.9,0,Normal
1573,85.38,13.75,991,33.9,33.7,33.8,29.5,50.64,83.18,26.9,0,Normal
1574,79.98,14.28,2810,33.9,31.0,34.0,35.6,38.2,81.52,38.8,0,Normal
1575,77.7,12.82,2010,30.7,30.6,29.1,31.6,46.14,75.62,69.7,0,Normal
1576,122.74,10.01,5109,17.2,22.7,35.9,32.4,10.41,125.49,4.0,2,Critical
1577,131.23,11.37,6349,17.8,29.8,34.3,35.0,12.77,110.55,0.5,2,Critical
1578,125.05,11.48,4930,21.6,35.3,35.8,33.7,21.73,130.37,0.4,2,Critical
1579,120.82,10.46,6145,16.0,34.9,31.8,32.9,7.03,110.46,7.9,2,Critical
1580,87.18,13.75,3027,29.3,30.2,29.3,30.3,35.15,85.08,62.3,0,Normal
1581,113.59,11.52,6077,18.8,34.8,35.2,29.3,20.7,112.61,6.5,2,Critical
1582,89.87,13.52,800,30.6,34.4,29.8,32.3,56.17,92.57,87.8,0,Normal
1583,83.53,13.51,3273,32.6,32.1,30.9,33.6,54.94,79.29,76.8,0,Normal
1584,81.93,13.64,2201,34.9,29.8,30.6,34.6,64.67,94.9,89.8,0,Normal
1585,104.63,11.89,3922,39.1,29.1,34.1,28.8,30.65,99.21,12.1,1,Warning
1586,98.1,12.15,4007,37.6,34.9,32.9,29.2,27.51,101.0,14.0,1,Warning
1587,76.83,14.33,1267,29.3,32.9,31.6,34.8,63.29,81.34,96.2,0,Normal
1588,94.09,11.87,4747,38.2,32.2,33.7,30.8,27.72,104.62,8.4,1,Warning
1589,77.95,13.06,700,30.2,35.9,36.0,34.0,56.41,90.54,91.7,0,Normal
1590,130.83,10.58,5294,20.0,29.9,33.9,32.7,11.98,128.5,4.4,2,Critical
1591,86.65,12.72,908,34.2,29.4,34.7,34.6,39.95,85.37,27.7,0,Normal
1592,103.04,12.3,4079,27.9,31.4,35.7,35.2,31.62,105.2,11.4,1,Warning
1593,88.95,13.7,2773,30.2,32.4,30.8,29.0,68.84,92.28,61.1,0,Normal
1594,94.89,12.31,4090,27.0,28.3,33.6,36.0,23.23,106.37,10.8,1,Warning
1595,91.13,12.74,1483,32.3,29.0,35.4,29.7,58.89,87.58,84.7,0,Normal
1596,96.01,12.24,4208,23.7,29.7,35.7,30.4,30.15,103.43,12.1,1,Warning
1597,99.51,12.35,4285,23.8,34.8,30.5,28.3,29.9,98.71,16.7,1,Warning
1598,87.31,12.69,3248,33.5,32.5,32.4,30.3,47.11,89.54,63.3,0,Normal
1599,126.21,10.93,5891,17.9,33.5,33.0,32.0,14.11,110.33,5.3,2,Critical
1600,78.77,13.4,1942,34.8,33.8,33.5,33.5,44.47,82.43,23.7,0,Normal
1601,85.83,12.8,2122,29.1,34.5,35.3,34.9,68.54,93.06,55.5,0,Normal
1602,93.22,12.16,3862,38.4,29.6,34.6,35.4,27.24,101.39,19.7,1,Warning
1603,84.08,14.04,1698,33.1,35.8,32.7,35.4,62.78,76.17,54.3,0,Normal
1604,77.48,14.15,1499,30.0,35.4,30.2,31.0,40.38,77.31,21.7,0,Normal
1605,119.01,10.98,5187,22.0,21.2,29.3,32.8,15.13,132.18,4.0,2,Critical
1606,79.83,12.74,2084,30.2,33.1,30.2,34.1,41.83,92.93,22.1,0,Normal
1607,108.09,11.12,5830,16.9,22.1,29.6,29.7,20.25,115.51,7.3,2,Critical
1608,103.52,12.14,4741,23.4,33.0,32.2,32.6,30.96,106.36,10.0,1,Warning
1609,91.53,13.92,2370,31.2,31.1,29.3,34.1,36.51,75.1,78.4,0,Normal
1610,87.96,13.04,1656,31.2,30.1,30.0,35.6,50.33,82.67,78.4,0,Normal
1611,91.1,14.5,2810,29.8,35.3,34.2,31.3,52.58,88.24,21.9,0,Normal
1612,83.09,14.29,2891,30.4,31.6,34.5,32.7,41.11,82.92,70.1,0,Normal
1613,94.62,12.08,4409,24.7,35.0,28.4,34.2,23.91,104.38,10.6,1,Warning
1614,83.02,12.99,2708,35.0,31.8,33.7,31.8,51.75,85.5,82.1,0,Normal
1615,95.76,12.35,4619,39.4,34.7,32.6,33.0,25.07,101.35,10.5,1,Warning
1616,118.66,10.89,5438,22.9,29.7,33.3,32.4,18.49,134.93,6.0,2,Critical
1617,86.58,13.63,1869,31.5,30.6,32.5,29.2,46.49,88.56,28.7,0,Normal
1618,131.52,11.07,5675,19.1,34.2,29.4,33.0,7.88,114.4,1.9,2,Critical
1619,77.32,13.75,1524,29.9,33.2,34.3,34.6,40.44,86.14,85.1,0,Normal
1620,131.34,10.97,4960,22.3,30.9,29.8,29.7,14.1,125.25,4.1,2,Critical
1621,96.1,12.45,4792,23.3,33.0,35.9,35.2,34.02,98.56,13.1,1,Warning
1622,104.56,12.12,4370,25.2,34.2,28.0,29.7,25.85,107.34,12.6,1,Warning
1623,102.73,12.49,3742,26.8,33.7,31.7,29.7,22.59,106.06,17.2,1,Warning
1624,101.24,11.99,4335,37.3,34.5,29.7,29.2,33.69,96.02,16.1,1,Warning
1625,103.44,11.91,3561,40.4,32.8,35.8,32.4,26.52,102.78,5.4,1,Warning
1626,101.53,12.43,4756,40.1,35.5,29.4,29.2,26.13,102.88,15.2,1,Warning
1627,132.8,11.76,5329,15.9,15.5,29.6,34.7,18.31,125.34,3.5,2,Critical
1628,84.51,14.3,1406,29.2,34.4,33.9,32.8,63.54,91.8,67.0,0,Normal
1629,100.29,12.04,3536,38.2,33.2,32.5,31.4,29.67,104.34,13.6,1,Warning
1630,90.53,12.78,2565,34.7,30.6,30.9,35.8,44.26,83.6,54.6,0,Normal
1631,86.48,12.78,766,33.4,33.6,32.9,30.7,63.38,76.51,70.6,0,Normal
1632,101.67,12.44,3833,27.3,34.4,28.5,31.2,32.65,103.41,12.8,1,Warning
1633,82.29,14.45,2536,33.2,30.7,29.4,35.0,55.09,83.29,85.0,0,Normal
1634,98.55,12.43,4286,25.2,30.0,34.4,30.2,22.07,96.23,19.7,1,Warning
1635,76.75,14.44,2569,34.3,33.7,30.3,32.1,62.93,92.33,39.0,0,Normal
1636,76.59,13.97,1817,33.1,29.2,33.9,32.5,56.88,81.31,31.7,0,Normal
1637,79.95,13.56,3160,34.3,34.0,30.2,31.5,51.74,77.95,41.9,0,Normal
1638,112.6,11.29,6075,22.1,16.5,35.1,35.8,19.58,121.74,6.9,2,Critical
1639,123.61,10.76,5047,16.5,14.1,35.7,30.2,5.94,116.7,1.3,2,Critical
1640,82.01,14.02,1596,31.6,36.0,32.9,33.8,57.52,91.56,88.9,0,Normal
1641,95.24,12.23,4041,38.9,32.1,29.5,29.2,22.98,105.84,13.3,1,Warning
1642,94.62,12.41,4362,25.2,28.8,29.9,34.9,32.15,107.93,9.7,1,Warning
1643,98.25,12.18,3789,40.6,35.6,31.8,35.8,28.64,103.46,15.1,1,Warning
1644,84.55,13.94,2075,35.3,31.9,33.5,31.4,49.29,83.8,30.1,0,Normal
1645,103.39,12.47,4464,26.6,34.7,28.7,34.0,26.71,102.79,18.4,1,Warning
1646,98.74,11.81,4132,39.1,34.1,33.6,31.7,26.2,104.72,10.5,1,Warning
1647,85.23,12.56,2473,34.1,33.7,31.3,34.8,60.04,77.57,35.6,0,Normal
1648,107.48,10.92,6336,16.1,34.0,29.3,31.0,10.55,126.36,3.8,2,Critical
1649,97.72,11.81,4784,25.7,32.2,32.2,31.8,29.97,106.63,9.5,1,Warning
1650,86.69,13.91,1724,33.5,29.1,30.5,32.7,40.73,78.32,86.9,0,Normal
1651,77.23,12.9,2417,34.2,35.3,30.9,29.8,68.46,78.09,35.8,0,Normal
1652,83.68,13.21,2457,32.8,29.9,31.7,31.2,64.64,82.58,85.7,0,Normal
1653,128.83,10.13,5370,22.6,33.4,35.6,30.1,10.09,131.42,5.3,2,Critical
1654,89.61,13.4,1410,35.0,31.7,32.7,35.8,41.53,81.03,22.5,0,Normal
1655,126.11,11.5,5235,20.7,29.0,33.1,32.5,9.6,109.17,4.5,2,Critical
1656,95.6,12.13,3565,24.1,30.2,32.5,35.0,29.07,99.44,5.9,1,Warning
1657,122.63,11.75,5079,17.6,17.0,32.4,29.1,7.98,110.31,6.8,2,Critical
1658,86.29,13.31,2960,30.2,29.2,29.6,34.1,51.17,78.23,60.1,0,Normal
1659,75.13,14.15,1532,30.0,32.6,35.4,29.1,36.97,83.34,74.1,0,Normal
1660,116.43,11.35,6008,14.0,15.8,31.3,30.3,6.89,130.75,0.5,2,Critical
1661,87.43,14.02,3136,34.5,32.0,29.8,31.6,67.69,93.98,81.4,0,Normal
1662,76.44,13.33,2842,35.0,34.1,32.9,34.1,58.85,79.69,64.1,0,Normal
1663,85.54,13.78,2602,29.1,35.7,33.1,34.5,48.2,75.25,60.8,0,Normal
1664,99.33,12.23,4404,27.4,28.7,35.9,28.1,31.21,103.33,13.3,1,Warning
1665,79.14,13.25,2648,32.9,31.6,30.2,32.5,46.18,93.26,62.7,0,Normal
1666,109.83,10.6,6400,17.4,21.0,32.1,34.8,5.46,131.49,3.9,2,Critical
1667,78.02,13.06,970,30.5,34.5,32.8,29.2,62.6,93.19,90.4,0,Normal
1668,94.95,12.41,4054,38.0,34.3,35.5,31.0,23.02,97.21,14.8,1,Warning
1669,107.11,10.04,5568,19.6,33.7,29.3,30.6,21.87,117.99,2.6,2,Critical
1670,90.43,13.48,2973,30.6,31.5,29.5,31.9,58.4,91.76,65.3,0,Normal
1671,86.76,13.62,602,29.2,35.9,34.5,35.6,66.58,75.41,83.3,0,Normal
1672,120.89,11.73,5506,17.5,33.4,31.9,31.8,6.42,134.14,1.8,2,Critical
1673,89.92,14.42,1262,35.5,33.0,32.0,32.9,46.99,80.77,39.3,0,Normal
1674,93.65,12.17,3582,26.5,31.0,29.9,29.0,33.36,96.97,14.4,1,Warning
1675,95.14,11.99,3625,27.0,30.4,30.6,30.2,24.01,105.45,5.9,1,Warning
1676,103.67,12.4,4094,38.8,34.8,31.3,35.0,22.8,97.33,5.6,1,Warning
1677,86.42,14.42,1675,32.0,34.7,32.5,34.2,51.09,79.31,79.6,0,Normal
1678,82.6,13.59,1375,33.3,29.5,31.4,34.6,44.07,87.1,52.8,0,Normal
1679,77.74,12.92,606,32.7,30.4,34.1,35.7,42.31,87.98,36.9,0,Normal
1680,118.38,11.44,4952,14.7,17.2,32.6,35.8,19.59,115.04,4.2,2,Critical
1681,112.72,11.55,6180,18.8,21.6,34.2,36.0,5.7,115.37,4.8,2,Critical
1682,77.91,13.51,926,33.4,35.1,31.5,30.2,49.0,90.72,67.3,0,Normal
1683,123.16,11.36,6086,22.1,14.8,35.4,34.0,6.64,124.96,6.4,2,Critical
1684,91.15,14.48,1981,30.2,32.4,29.7,35.1,54.62,83.09,26.4,0,Normal
1685,77.55,13.69,2347,31.4,35.0,34.9,29.8,59.33,82.88,100.0,0,Normal
1686,111.06,11.36,5179,19.3,30.4,32.4,35.2,16.57,134.81,6.3,2,Critical
1687,96.08,11.83,4089,38.6,34.3,33.2,33.6,25.71,101.64,7.7,1,Warning
1688,88.1,13.58,1130,31.2,33.6,33.7,32.0,43.0,89.44,33.5,0,Normal
1689,116.56,10.96,5208,21.9,34.3,32.1,35.9,8.9,126.43,7.5,2,Critical
1690,119.89,10.37,5613,21.1,29.0,36.0,33.1,10.04,119.11,2.6,2,Critical
1691,78.77,12.89,1513,35.3,34.6,35.6,33.6,58.2,84.6,92.4,0,Normal
1692,91.76,14.41,1882,32.7,33.2,30.9,33.7,59.45,85.5,31.8,0,Normal
1693,119.21,10.18,5400,17.5,33.8,29.8,31.4,5.83,125.98,5.4,2,Critical
1694,79.32,13.89,1860,34.6,36.0,31.4,30.7,44.36,76.87,51.5,0,Normal
1695,104.72,12.0,4624,41.2,33.8,31.8,32.8,34.67,99.01,16.9,1,Warning
1696,79.64,13.39,1545,30.9,33.5,29.4,31.4,59.14,78.52,37.7,0,Normal
1697,95.04,11.89,4294,27.1,35.3,30.9,31.4,33.63,106.76,12.9,1,Warning
1698,84.9,14.49,3471,32.7,33.5,35.0,35.5,42.14,85.57,86.6,0,Normal
1699,93.64,12.1,4600,24.8,32.7,30.8,30.2,30.49,97.6,17.9,1,Warning
1700,101.46,12.42,4797,25.2,28.9,35.8,33.7,28.55,97.16,5.3,1,Warning
1701,78.26,12.57,2260,29.6,29.7,34.6,32.4,43.45,81.97,78.3,0,Normal
1702,90.82,13.72,702,30.1,30.4,35.8,30.5,53.05,93.72,98.2,0,Normal
1703,85.25,13.59,772,33.9,34.0,32.6,35.1,58.54,82.25,21.6,0,Normal
1704,105.58,11.88,4277,39.9,30.7,34.0,31.6,30.59,100.39,8.4,1,Warning
1705,80.29,13.26,2425,29.4,35.8,30.2,29.2,35.19,82.99,90.7,0,Normal
1706,80.31,14.44,2726,31.6,30.2,30.5,32.2,67.99,89.68,37.2,0,Normal
1707,105.17,11.91,4728,38.3,35.4,33.3,29.5,29.7,98.16,18.1,1,Warning
1708,76.09,13.61,861,33.0,31.7,29.6,33.5,60.59,78.48,75.6,0,Normal
1709,89.21,12.65,2745,35.9,34.9,33.1,33.4,47.37,88.59,81.6,0,Normal
1710,85.1,12.92,2233,35.2,33.7,32.3,31.3,38.01,79.89,20.9,0,Normal
1711,111.3,10.91,5070,19.4,30.7,32.1,33.1,11.25,134.05,0.0,2,Critical
1712,87.17,13.21,3070,30.7,32.8,30.3,32.5,40.34,78.23,69.0,0,Normal
1713,75.02,12.92,3194,33.5,30.2,35.2,32.3,51.66,93.71,24.8,0,Normal
1714,105.04,11.92,3596,27.6,33.5,30.0,35.8,31.95,104.09,8.3,1,Warning
1715,86.07,12.72,639,30.7,32.2,31.8,34.7,48.22,85.61,67.5,0,Normal
1716,97.77,12.16,3754,24.0,33.3,31.2,33.4,26.96,106.15,5.8,1,Warning
1717,90.37,14.27,2942,30.4,32.7,34.6,33.7,39.04,92.91,32.9,0,Normal
1718,89.84,13.86,862,33.1,30.6,34.1,34.8,55.77,86.83,47.1,0,Normal
1719,100.83,12.38,4023,23.5,30.8,33.1,33.2,23.34,101.04,14.6,1,Warning
1720,123.06,10.92,6477,16.1,34.3,34.0,35.8,16.12,117.14,3.2,2,Critical
1721,107.73,11.65,6081,17.6,34.1,34.8,35.6,5.67,129.13,3.1,2,Critical
1722,122.37,11.66,6092,19.8,29.2,30.9,33.8,19.67,109.06,1.7,2,Critical
1723,132.24,11.51,6338,20.8,15.5,31.3,34.0,10.71,113.62,4.1,2,Critical
1724,94.03,12.17,3800,41.3,29.2,30.7,29.2,25.73,98.87,16.8,1,Warning
1725,105.33,11.84,3852,27.6,32.6,33.3,28.8,32.51,99.0,19.3,1,Warning
1726,104.64,11.93,3856,24.8,34.4,30.2,35.1,22.43,101.07,10.7,1,Warning
1727,86.6,13.79,2492,33.3,35.7,32.6,34.1,59.69,79.73,42.7,0,Normal
1728,114.51,11.46,5628,20.9,31.9,33.0,32.6,16.03,111.23,7.3,2,Critical
1729,78.1,12.51,1510,35.8,31.4,32.5,34.2,54.29,89.87,72.9,0,Normal
1730,93.09,12.29,3840,37.6,28.2,28.1,29.3,22.26,97.59,13.4,1,Warning
1731,76.96,13.63,2691,29.4,33.2,34.7,29.5,52.93,80.17,73.0,0,Normal
1732,75.31,14.02,1858,35.6,32.7,30.1,32.1,42.1,92.56,75.3,0,Normal
1733,81.3,14.35,2467,34.8,32.1,30.6,32.9,37.23,91.55,70.5,0,Normal
1734,86.28,12.72,3014,30.2,32.0,32.9,32.5,59.02,88.05,99.4,0,Normal
1735,91.47,14.43,1395,34.4,31.2,33.4,33.2,36.91,75.1,24.6,0,Normal
1736,119.88,11.22,5298,22.0,21.0,32.2,33.3,17.44,112.51,6.8,2,Critical
1737,85.05,13.37,1325,34.7,30.2,35.5,35.2,47.62,81.1,31.0,0,Normal
1738,99.76,12.12,4642,27.6,34.9,35.4,33.7,24.58,98.34,18.6,1,Warning
1739,102.33,12.29,3651,40.7,33.5,33.7,30.8,25.36,100.48,10.4,1,Warning
1740,126.4,10.5,5100,18.5,20.8,34.1,32.2,11.86,118.35,1.2,2,Critical
1741,99.86,12.27,3687,24.3,30.6,29.9,29.8,28.3,98.69,14.7,1,Warning
1742,100.98,12.27,3540,27.2,30.4,32.1,35.4,34.98,105.39,15.9,1,Warning
1743,93.43,11.95,4420,23.4,29.2,33.8,32.6,22.84,101.52,8.1,1,Warning
1744,103.85,11.81,4032,27.1,32.3,30.1,31.3,27.46,100.7,18.4,1,Warning
1745,114.38,11.42,5971,21.9,35.0,30.1,31.5,18.86,112.42,5.1,2,Critical
1746,81.31,12.6,2753,30.1,30.8,34.4,32.7,35.49,75.04,60.9,0,Normal
1747,103.39,12.04,4716,37.1,29.0,35.0,35.6,31.04,102.39,14.0,1,Warning
1748,105.31,12.32,4499,25.5,33.8,28.8,33.2,23.57,96.93,15.4,1,Warning
1749,117.85,10.81,6175,18.0,30.6,35.9,35.2,15.2,133.97,5.5,2,Critical
1750,95.52,12.24,4636,23.2,35.5,33.2,28.8,23.91,103.63,8.2,1,Warning
1751,111.52,10.54,5300,14.9,15.6,33.9,31.1,9.48,111.09,2.8,2,Critical
1752,93.04,12.11,4259,25.6,28.5,34.3,30.3,32.71,101.03,5.6,1,Warning
1753,99.92,12.32,3973,27.6,28.7,32.2,31.8,30.3,98.75,8.4,1,Warning
1754,104.15,12.32,4037,41.6,32.5,31.2,35.5,24.8,101.31,6.6,1,Warning
1755,86.51,12.62,3154,33.1,34.5,30.8,29.9,59.59,90.88,50.9,0,Normal
1756,112.0,11.02,6319,17.4,22.4,31.1,29.7,18.86,120.91,0.6,2,Critical
1757,105.07,12.44,4733,40.6,33.3,28.3,30.1,24.69,100.45,19.3,1,Warning
